,Path,Content
29175,/home/devanshb_it_17/Downloads/trainval/05jJodDVJRQ/50006.txt,BUT I NEVER FELT THAT CONNECTION
29176,/home/devanshb_it_17/Downloads/trainval/05jJodDVJRQ/50003.txt,THEY INVENTED THAT TRADITION FOR THEIR ARRIVAL HERE
29177,/home/devanshb_it_17/Downloads/trainval/05jJodDVJRQ/50001.txt,WE NEVER SPOKE TO EACH OTHER FOR THREE DECADES AND THEN A COUPLE OF YEARS AGO I DECIDED TO TURN THE SPOTLIGHT ON HIM
29178,/home/devanshb_it_17/Downloads/trainval/05jJodDVJRQ/50007.txt,IT'S QUITE DIFFICULT TO FUND A PRIVATE SCHOOL EDUCATION AND FEED HIS ARMY OF CHILDREN
29179,/home/devanshb_it_17/Downloads/trainval/05jJodDVJRQ/50004.txt,TIDY BOOTS IS VERY FUSSY ABOUT HIS FOOTWEAR
29180,/home/devanshb_it_17/Downloads/trainval/1InHN8JPazA/50001.txt,SO WE STARTED OUR JOURNEY
29181,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50009.txt,SUPPOSE I HAD SAID
29182,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50002.txt,I'M NOT HELPING THEM AVOID DOING THE WRONG THINGS THEY ARE SMART ENOUGH TO FIGURE OUT WHAT THEY NEED TO DO IN THEIR BUSINESS
29183,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50006.txt,IT'S A 50 50 CHANCE RIGHT
29184,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50005.txt,AND I TELL THEM YOU CAN'T
29185,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50003.txt,THAT MAKES A LITTLE BUMP ON YOUR BMP
29186,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50001.txt,I DID STUDY THEOLOGY
29187,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50008.txt,WE THINK INFORMATION IS POWER
29188,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50007.txt,WHAT DID I ASK YOU TO DO
29189,/home/devanshb_it_17/Downloads/trainval/4AUSqB0RVNY/50004.txt,WE MAY NOT KNOW HOW OR WHAT BUT IT'S GOING TO BE DIFFERENT THAN IT WAS
29190,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50009.txt,THERE IS A MOTHER BACK BEHIND EVERYTHING
29191,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50002.txt,IT STILL DOES
29192,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50006.txt,THAT IS THE WAY IT WAS AND IS AND WILL BE
29193,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50005.txt,THE OVERNIGHT' FELL DOWN AND
29194,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50003.txt,AND INDEED IT WAS CHEWING GUM
29195,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50001.txt,EVENTUALLY SEX' AND THINKING' GOT MARRIED
29196,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50008.txt,THERE WAS I DON'T KNOW
29197,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50007.txt,NOW WHAT ARE WE GONNA DO
29198,/home/devanshb_it_17/Downloads/trainval/d1D2SGSBhlA/50004.txt,SAID BIG MYSTERY'S MOTHER
29199,/home/devanshb_it_17/Downloads/trainval/F2SIP2nSEoc/50002.txt,COULD WE COLLABORATE WITH WOMEN JOURNALISTS WITHOUT CHAINS AND NOT GET CO OPTED INTO
29200,/home/devanshb_it_17/Downloads/trainval/F2SIP2nSEoc/50003.txt,WE DID CAPACITY BUILDING
29201,/home/devanshb_it_17/Downloads/trainval/F2SIP2nSEoc/50001.txt,RIGHT NOW WE FOCUS ON TOP DOWN
29202,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50044.txt,NOT FOR THE SAKE OF OUR HEALTH THOUGH IT'S OFTEN PRESENTED THAT WAY BUT BECAUSE IT'S AN ESCAPE FROM THE HUMAN ANTHILL
29203,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50010.txt,AND IT'S A BEAUTIFUL IDEA
29204,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50038.txt,AT THE OTHER END OF THE SPECTRUM YOU'VE GOT TRAGEDY AND TRAGIC ART
29205,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50045.txt,IT'S AN ESCAPE FROM OUR OWN COMPETITION AND OUR OWN DRAMAS
29206,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50027.txt,AUGUSTINE ONLY GOD CAN REALLY PUT EVERYBODY IN THEIR PLACE HE'S GOING TO DO THAT ON THE DAY OF JUDGMENT WITH ANGELS AND
29207,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50040.txt,AND SO WE TEND TO WORSHIP OURSELVES
29208,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50039.txt,HE IS NOT A LOSER THOUGH HE HAS LOST
29209,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50022.txt,AND THAT MAKES FAILURE SEEM MUCH MORE CRUSHING
29210,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50009.txt,THERE ARE OTHER REASONS WHY IT'S PERHAPS HARDER NOW TO FEEL CALM THAN EVER BEFORE
29211,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50002.txt,WHAT IS A SNOB
29212,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50032.txt,THEY'VE SLEPT WITH THE WRONG PERSON TAKEN THE WRONG SUBSTANCE PASSED THE WRONG PIECE OF LEGISLATION WHATEVER IT IS AND THEN ARE FIT
29213,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50048.txt,YOU CAN'T HAVE IT ALL
29214,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50006.txt,AND THAT'S A LOT OF THE REASON WHY WE CARE SO MUCH ABOUT OUR CAREERS AND INDEED START CARING SO MUCH ABOUT
29215,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50031.txt,IF YOU OPEN THE NEWSPAPER ANY DAY OF THE WEEK IT'S FULL OF PEOPLE WHO'VE MESSED UP THEIR LIVES
29216,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50046.txt,AUGUSTINE IN THE CITY OF GOD WHERE HE SAYS IT'S A SIN TO JUDGE ANY MAN BY HIS POST
29217,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50015.txt,AND YET THEY'RE NOT
29218,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50030.txt,WHEN WE THINK ABOUT FAILING IN LIFE WHEN WE THINK ABOUT FAILURE ONE OF THE REASONS WHY WE FEAR FAILING IS NOT JUST A LOSS OF
29219,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50037.txt,THERE ARE SIMPLY TOO MANY RANDOM FACTORS ACCIDENTS ACCIDENTS OF BIRTH ACCIDENTS OF THINGS DROPPING ON PEOPLE'S HEADS
29220,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50014.txt,EVERYBODY'S WEARING JEANS EVERYBODY'S THE SAME
29221,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50028.txt,IN OTHER WORDS HOLD YOUR HORSES WHEN YOU'RE COMING TO JUDGE PEOPLE
29222,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50012.txt,LET ME EXPLAIN
29223,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50005.txt,MOST PEOPLE MAKE A STRICT CORRELATION BETWEEN HOW MUCH TIME AND IF YOU LIKE LOVE NOT ROMANTIC LOVE THOUGH THAT MAY BE
29224,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50023.txt,NOWADAYS PARTICULARLY IN THE UNITED STATES IF YOU MEET SOMEONE AT THE BOTTOM OF SOCIETY THEY MAY UNKINDLY BE DESCRIBED AS A
29225,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50019.txt,IT'S A BEAUTIFUL IDEA
29226,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50053.txt,BUT LET'S ACCEPT THE STRANGENESS OF SOME OF OUR IDEAS
29227,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50024.txt,THAT'S EXHILARATING IF YOU'RE DOING WELL AND VERY CRUSHING IF YOU'RE NOT
29228,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50034.txt,AND THEY ARE DESCRIBED AS LOSERS
29229,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50020.txt,THE PROBLEM IS IF YOU REALLY BELIEVE IN A SOCIETY WHERE THOSE WHO MERIT TO GET TO THE TOP GET TO THE TOP
29230,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50018.txt,AND IT'S AGAIN LINKED TO SOMETHING NICE
29231,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50033.txt,IN OTHER WORDS THEY HAVE FAILED
29232,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50043.txt,WE'VE SLIGHTLY LOST THE HABIT OF DOING THAT WHICH IS I THINK WHY WE'RE PARTICULARLY DRAWN TO NATURE
29233,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50051.txt,SO I'M GOING TO END IT THERE
29234,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50052.txt,BUT WHAT I REALLY WANT TO STRESS IS BY ALL MEANS SUCCESS YES
29235,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50011.txt,ENVY IT'S A REAL TABOO TO MENTION ENVY BUT IF THERE'S ONE DOMINANT EMOTION IN MODERN SOCIETY THAT IS ENVY
29236,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50001.txt,SNOBBERY IS A GLOBAL PHENOMENON WE ARE A GLOBAL ORGANIZATION THIS IS A GLOBAL PHENOMENON
29237,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50008.txt,I DON'T THINK WE ARE PARTICULARLY MATERIALISTIC
29238,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50021.txt,IN OTHER WORDS YOUR POSITION IN LIFE COMES TO SEEM NOT ACCIDENTAL BUT MERITED AND DESERVED
29239,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50050.txt,IT'S NOT THE POST THAT SHOULD COUNT
29240,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50007.txt,IT'S PERHAPS EASIER NOW THAN EVER BEFORE TO MAKE A GOOD LIVING
29241,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50047.txt,WE HEAR A LOT OF TALK ABOUT WORK LIFE BALANCE
29242,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50054.txt,WE NEED FATHERS AS IT WERE THE EXEMPLARY FATHER FIGURES IN SOCIETY AVOIDING THE TWO EXTREMES
29243,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50016.txt,YOU CAN MAKE IT
29244,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50036.txt,THEY CAME UP WITH LOVE CRAZED IMMIGRANT KILLS SENATOR'S DAUGHTER
29245,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50042.txt,MOST OTHER SOCIETIES HAVE HAD RIGHT AT THEIR CENTER THE WORSHIP OF SOMETHING TRANSCENDENT A GOD A SPIRIT A NATURAL FORCE
29246,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50025.txt,AND SOME OF THE REASON FOR THAT IS THAT PEOPLE TAKE WHAT HAPPENS TO THEM EXTREMELY PERSONALLY THEY OWN THEIR SUCCESS BUT THEY
29247,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50004.txt,THE DOMINANT KIND OF SNOBBERY THAT EXISTS NOWADAYS IS JOB SNOBBERY
29248,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50013.txt,THE PROBLEM OF MODERN SOCIETY IS IT TURNS THE WHOLE WORLD INTO A SCHOOL
29249,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50035.txt,NOW IS THERE ANY ALTERNATIVE TO THIS
29250,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50049.txt,NO ONE'S QUITE LISTENING HARD ENOUGH BUT I VERY MUCH BELIEVE IT'S TRUE
29251,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50017.txt,THERE IS ANOTHER REASON WHY WE MIGHT BE FEELING MORE ANXIOUS ABOUT OUR CAREERS ABOUT OUR STATUS IN THE WORLD TODAY
29252,/home/devanshb_it_17/Downloads/trainval/MtSE4rglxbY/50029.txt,YOU DON'T NECESSARILY KNOW WHAT SOMEONE'S TRUE VALUE IS
29253,/home/devanshb_it_17/Downloads/trainval/8vSGrrQs8ow/50002.txt,THEY NEED TO CARRY OUT IMPACT ASSESSMENT TO IDENTIFY AND FIX THE PROBLEMS
29254,/home/devanshb_it_17/Downloads/trainval/8vSGrrQs8ow/50001.txt,THANKS VERY MUCH FOR LISTENING
29255,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50022.txt,SO I WANT YOU TO TIP FORWARD INHALE LET YOUR BELLY GO
29256,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50009.txt,I WAS INTRIGUED
29257,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50002.txt,TAKE YOUR HANDS
29258,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50006.txt,IT WAS TIME FOR A CHANGE
29259,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50015.txt,ANCIENT YOGIS SAY WE COME INTO THIS WORLD WITH A CERTAIN NUMBER OF BREATHS AND WE CAN TAKE THEM
29260,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50014.txt,WE KNOW THE IMPORTANCE OF THE BREATH
29261,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50012.txt,NOW WHO DO YOU THINK WERE THE FIRST PEOPLE THAT CALLED ME
29262,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50005.txt,THE VAGUS NERVE IS A NERVE THAT GOES TO THE BACK OF YOUR HEAD AND GOES THROUGHOUT YOUR WHOLE BODY
29263,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50003.txt,PUT THEM THERE
29264,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50023.txt,IT COMES FROM THE MILITARY
29265,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50019.txt,AND IT HAPPENS BECAUSE OF SEVERAL THINGS
29266,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50024.txt,IT'S MY FAVORITE ONE
29267,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50020.txt,NOW MUCH OF THE CONFUSION AROUND BREATHING OCCURS BECAUSE WE DON'T REALLY UNDERSTAND THE DIAPHRAGM
29268,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50018.txt,HOW COULD THIS BE
29269,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50011.txt,WHAT WAS MOST ALARMING TO ME WAS WHEN I LOOKED AROUND ALMOST EVERYONE I KNEW
29270,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50001.txt,HOWEVER NINE OUT OF TEN PEOPLE BREATHE THIS WAY
29271,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50008.txt,WE WOULD BREATHE THROUGH ONE NOSTRIL THEN THE OTHER WE WOULD DO BREATH HOLDS
29272,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50021.txt,BECAUSE I'M SEEING IT
29273,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50007.txt,I STARTED BY SIGNING UP FOR A YOGA CLASS WHERE WE WOULD DO BREATHING EXERCISES AT THE BEGINNING OF CLASS
29274,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50016.txt,SO I KNOW WHAT YOU'RE THINKING
29275,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50004.txt,COME UP FROM THE BACK OF YOUR SEAT
29276,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50013.txt,WAS IT MEMBERS OF THE WELLNESS COMMUNITY
29277,/home/devanshb_it_17/Downloads/trainval/1sgb2cUqFiY/50017.txt,I'M BREATHING WRONG
29278,/home/devanshb_it_17/Downloads/trainval/VPxEde3Q1F0/50002.txt,PEOPLE COMING FROM THE SAME LOCAL COMMUNITY FROM THE SAME BACKGROUND FROM THE SAME STRUGGLES
29279,/home/devanshb_it_17/Downloads/trainval/VPxEde3Q1F0/50001.txt,GOOD AFTERNOON EVERYONE MY NAME IS ZAHER BARAKY I'M HERE STUDYING MY EXECUTIVE MBA AT ECOLE H TELI RE
29280,/home/devanshb_it_17/Downloads/trainval/S98m4Vod6S8/50002.txt,SO I BEGAN TO SET UP MY OWN MILESTONES FOR WHEN I KNEW THAT I WAS MAKING PROGRESS
29281,/home/devanshb_it_17/Downloads/trainval/S98m4Vod6S8/50006.txt,SIMILARLY I FOUND OUT THE GERMAN WORD FOR NIPPLE IS BRUSTWARZE
29282,/home/devanshb_it_17/Downloads/trainval/S98m4Vod6S8/50005.txt,AND THEY SAID DAS IST EIN WASSERKOCHER
29283,/home/devanshb_it_17/Downloads/trainval/S98m4Vod6S8/50003.txt,AND IN MANY WAYS GERMAN IS QUITE A LOGICAL AND MATHEMATICAL LANGUAGE
29284,/home/devanshb_it_17/Downloads/trainval/S98m4Vod6S8/50001.txt,AND MEASURING YOUR PROGRESS ON THAT JOURNEY USING VERB TABLES AND GRAMMAR EXAMS WHILST HELPFUL FOR
29285,/home/devanshb_it_17/Downloads/trainval/S98m4Vod6S8/50008.txt,AND SO WHILST GERMAN TAUGHT ME A LINK BETWEEN MATHS AND POETRY THAT I HADN'T PREVIOUSLY BEEN ABLE TO IMAGINE IT
29286,/home/devanshb_it_17/Downloads/trainval/S98m4Vod6S8/50004.txt,I REMEMBER ASKING MY HOUSEMATES WHAT THE GERMAN WORD FOR A KETTLE WAS
29287,/home/devanshb_it_17/Downloads/trainval/VObLitSe3K0/50002.txt,SO THE WAY WES HAS PUT THIS IS THAT WE ARE SIMPLY STOPOVERS BETWEEN SOIL AND SOIL
29288,/home/devanshb_it_17/Downloads/trainval/VObLitSe3K0/50003.txt,AND THEN WHEN YOU GO BACK TO PLANTING FOOD CROP AGAIN YOU INCORPORATE THAT INTO THE SOIL AND PUT
29289,/home/devanshb_it_17/Downloads/trainval/VObLitSe3K0/50001.txt,AND IN THE FIRST PLACE THE FIRST THING TO UNDERSTAND IS THAT SOIL IS NOT DIRT
29290,/home/devanshb_it_17/Downloads/trainval/VObLitSe3K0/50004.txt,5 ON HIS FARM
29291,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50010.txt,SO THEN I BECAME THAT PERSON TRYING TO WONDER HOW OR IF I COULD ASK MY FRIENDS TO
29292,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50009.txt,WHILST I WAS MAKING SOME OF THESE TEENY TINY ROSES
29293,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50002.txt,WHICH THEREFORE MEANT THAT I DIDN'T HAVE TO WAIT AND WATCH GLUE DRY
29294,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50006.txt,PEOPLE SAID TO US CAN I GO IN FIRST
29295,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50005.txt,WHAT ELSE COULD I DO WITH PAPER
29296,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50003.txt,IT KIND OF STUCK TOGETHER BY ITSELF
29297,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50001.txt,NOW I LITERALLY SAT FOR HOURS AND HOURS BY MYSELF IN MY LIVING ROOM MAKING EVEN
29298,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50008.txt,FEMALE GENITAL MUTILATION WAS SOMETHING I FOUND OUT ABOUT SO COMPLETELY ACCIDENTALLY WHILST AT
29299,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50007.txt,SO WHEN I'M FACING ON DOING SOMETHING REALLY MONOTONOUS AND REALLY LABORIOUS I HAVE TO WATCH
29300,/home/devanshb_it_17/Downloads/trainval/RjrS5EqZlUs/50004.txt,SO I WANTED TO KNOW MORE
29301,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50010.txt,WE MUST IMAGINE OR LEARN WHERE WE ARE GOING AND MEANWHILE WE MUST BE FULLY
29302,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50009.txt,THE EXPOSURES ARE LONG
29303,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50002.txt,FORTUNATELY IT'S NOT THAT WAY EVERYWHERE IN JAPAN
29304,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50006.txt,HISTORY IS NOT MERELY THE PAST
29305,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50005.txt,THOUGH THESE IMAGES LOOK HISTORICAL THEY ARE ACTUALLY CONTEMPORARY
29306,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50003.txt,I THINK MANY OF YOU MAY KNOW WHAT I'M TALKING ABOUT
29307,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50011.txt,I HOPE I'VE HELPED YOU TO APPRECIATE THAT
29308,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50001.txt,OLD BUILDINGS STORING RICH MEMORIES ARE BEING DESTROYED
29309,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50008.txt,WE CAN FIND EXAMPLES OF THIS IN ALMOST EVERY ASPECT OF JAPANESE CULTURE
29310,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50007.txt,THAT'S WHAT A GOOD CONCERT STILL DOES TODAY
29311,/home/devanshb_it_17/Downloads/trainval/vR8msiSohZM/50004.txt,TO REMINISCE AND TO IMAGINE THEMSELVES BACK IN TIME
29312,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50010.txt,WE CAN THEN GO TO THE COMPUTER AND SIMULATE THIS BEHAVIOR
29313,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50009.txt,WHY DO THEY MOVE LIKE THEY MOVE
29314,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50002.txt,BUT I THOUGHT IT WAS BORING
29315,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50006.txt,IT'S ABOUT REPRESENTING
29316,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50015.txt,LET ME TELL YOU A LITTLE BIT ABOUT WHAT I'VE DONE
29317,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50014.txt,WE HAVE PROGRAMMING LANGUAGES THAT IS SO EASY
29318,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50012.txt,WE SIMPLY DON'T KNOW
29319,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50005.txt,I UNDERSTOOD MATHEMATICS IS ABOUT LIFE IT'S ABOUT NATURE IT IS
29320,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50003.txt,I THOUGHT IT WAS COLD
29321,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50018.txt,THAT ENABLES OUR KIDS AND OUR FRIENDS TO FALL IN LOVE WITH SCIENCE
29322,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50011.txt,IT'S REPRESENTING THESE THINGS IN NUMBERS SO THEY GO BACK TO THE WORLD WITH NEW INSIGHT
29323,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50001.txt,I COULD DO THE FORMULAS
29324,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50008.txt,WHAT WE DO IN OUR CULTURE AND WHAT WE SAY ABOUT MATHEMATICS AND SCIENCE IT REALLY MATTERS
29325,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50007.txt,I REALLY WANTED TO COMMUNICATE THAT OUT TO THE WORLD
29326,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50016.txt,WE DID IT TO TELL A DIFFERENT STORY ABOUT PHYSICS AND MATHEMATICS TRYING TO
29327,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50004.txt,I THOUGHT IT WAS DETACHED FROM LIFE
29328,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50013.txt,LET'S PLAY MORE GAMES
29329,/home/devanshb_it_17/Downloads/trainval/pCHWOt3FOgY/50017.txt,WHAT IS GOING ON
29330,/home/devanshb_it_17/Downloads/trainval/4jBB5iibKy0/50009.txt,IN LIFE WE ALL HAVE TEMPESTS TO RIDE AND POLES TO WALK TO AND I THINK METAPHORICALLY SPEAKING AT LEAST WE COULD ALL
29331,/home/devanshb_it_17/Downloads/trainval/4jBB5iibKy0/50002.txt,NO ONE HAD EVER DONE THIS
29332,/home/devanshb_it_17/Downloads/trainval/4jBB5iibKy0/50006.txt,MINUS 50 WAS THE COLDEST
29333,/home/devanshb_it_17/Downloads/trainval/4jBB5iibKy0/50005.txt,PART OF ME FELT QUITE PROUD OF MYSELF BUT MOSTLY I WAS JUST UTTERLY TERRIFIED
29334,/home/devanshb_it_17/Downloads/trainval/4jBB5iibKy0/50003.txt,I WAS 26 AT THE TIME
29335,/home/devanshb_it_17/Downloads/trainval/4jBB5iibKy0/50008.txt,SCOTT'S TEAM WERE ON FOOT ALL FIVE OF THEM WEARING HARNESSES AND DRAGGING AROUND SLEDGES AND THEY ARRIVED AT THE POLE TO FIND THE
29336,/home/devanshb_it_17/Downloads/trainval/4jBB5iibKy0/50007.txt,MALLORY POSTULATED THAT THERE IS SOMETHING IN MAN THAT RESPONDS TO THE CHALLENGE OF THE MOUNTAIN AND I WONDER
29337,/home/devanshb_it_17/Downloads/trainval/4jBB5iibKy0/50004.txt,I REMEMBER SITTING THERE LOOKING DOWN AT MY SLEDGE
29338,/home/devanshb_it_17/Downloads/trainval/SSV07QKguBI/50002.txt,WHY WOULDN'T WE START TO THINK ABOUT
29339,/home/devanshb_it_17/Downloads/trainval/SSV07QKguBI/50005.txt,BUT I CAN'T HELP BUT THINK WHAT WOULD HAVE HAPPENED WHEN I GOT MY LETTER INVITING ME FOR MY
29340,/home/devanshb_it_17/Downloads/trainval/SSV07QKguBI/50003.txt,WHETHER LIKE MYSELF IT'S A PARTIAL BLINDNESS OR A SIGHT IMPAIRMENT MAYBE HEARING LOSS
29341,/home/devanshb_it_17/Downloads/trainval/SSV07QKguBI/50001.txt,THAT S ALL IT IS
29342,/home/devanshb_it_17/Downloads/trainval/2FMBSblpcrc/50002.txt,IF WE COULD REDUCE THE USAGE OF PAPER TOWELS ONE PAPER TOWEL PER PERSON PER
29343,/home/devanshb_it_17/Downloads/trainval/2FMBSblpcrc/50001.txt,12 ZODIAC SIGNS
29344,/home/devanshb_it_17/Downloads/trainval/C14bXC7zi84/50002.txt,SHOUT OUT MAKE SOME NOISE
29345,/home/devanshb_it_17/Downloads/trainval/C14bXC7zi84/50006.txt,I'LL DO IT EVEN SLOWER
29346,/home/devanshb_it_17/Downloads/trainval/C14bXC7zi84/50005.txt,WE'LL GO FOR A HUNDRED BUCKS
29347,/home/devanshb_it_17/Downloads/trainval/C14bXC7zi84/50003.txt,I'M GOING TO NEED TO BORROW SOMETHING ACTUALLY FROM THE AUDIENCE
